owner_username,url_code,time_utc,type,caption,likes,comments,is_about_gaza_1,is_about_gaza_2,cluster_id,cosine_score
Reuters,CzCHWxlJaFw,2023-10-30 18:29:22,GraphImage,"An injured Palestinian woman is assisted at the site of an Israeli strike on a house in Rafah in the southern Gaza Strip, October 30, 2023. 

Israeli troops and tanks attacked Gaza's main northern city from both sides on Monday, three days after they began a major ground offensive in the Palestinian enclave that has stirred more international appeals for civilians to be protected.

Israel's military said it had struck more than 600 militant targets over the past few days as it expanded ground operations in the Gaza Strip, where Palestinian civilians are in dire need of fuel, food and clean water as the war enters its fourth week. 

Israel renewed warnings for civilians to move from the north of the tiny, densely populated enclave to the south as it began an advance into Gaza late on Friday to pursue Hamas militants it says are hiding in a labyrinth of tunnels under Gaza City. 

🔗 Read the latest on the Israel-Hamas war at our link in bio. 📷  Stringer #Israel #Gaza #reuters #reutersphotos #war #conflict",6675,962,True,True,ins_8,0.8687338933668677
Reuters,Cy4J5s9OGUK,2023-10-26 21:39:36,GraphVideo,"Anger grew in the Arab world over Israel’s relentless bombardment of Gaza as the search for the missing mounted. Prime Minister Benjamin Netanyahu had said Israeli troops are still preparing for a full ground invasion, while the U.S. and other countries urged Israel to delay, fearing it could ignite hostilities on other Middle East fronts.
 
The U.N. agency providing aid to Palestinian civilians in Gaza said it may soon have to shut down operations if no fuel reaches the Hamas-ruled territory as people desperately need shelter, water, food and medical services.
 
Israel has bombarded the densely populated Gaza Strip following the Oct. 7 Hamas attack on Israeli communities. The health ministry in Hamas-run Gaza said 7,028 Palestinians had been killed in the retaliatory air strikes, including 2,913 children. Israel says Hamas killed some 1,400 people including children, and took more than 200 hostages, some of them infants and older adults.
 
🔗 Read more at our link in bio.
 
#Reuters #video #videonews #topstories #topnews #Israel #Israelis #Hamas #Palestinians #Palestinianterritories #Palestinian #Hamasattack #conflict #Gaza #IsraelHamas #IsraelHamaswar #IsraelHamasconflict",5151,1120,True,True,ins_8,0.9118113775190216
Reuters,Cyv9_vVLCSm,2023-10-23 17:21:15,GraphImage,"A Palestinian man and his son, who were wounded in an Israeli strike, sit on the floor at Shifa hospital in Gaza City, October 23, 2023. 

After Hamas launched an attack into Israel on Oct. 7, killing about 1,400 people and taking more than 200 hostages, Israel imposed a total blockade on the Gaza Strip, which is running out of water, food, medicines and fuel for its 2.3 million people.

On Monday, aid workers and security sources said a third convoy of aid trucks entered the Rafah crossing from Egypt bound for Gaza. Rafah is the main crossing that does not border Israel. U.N. officials say about 100 trucks a day are needed to meet essential needs in Gaza.

🔗 Read the latest on the Israel-Hamas war at our link in bio. 📷 Mohammed Al-Masri #reuters #reutersphotos #Gaza #Israel #war #hospital",20868,1849,True,True,ins_8,0.7960986150839251
Reuters,CytQC4cr0GW,2023-10-22 16:01:14,GraphImage,"People in Brussels, Belgium, take part in a protest in support of Palestinians in Gaza, October 22, 2023. Fears that the Israel-Hamas war could mushroom into wider Middle East conflict rose on Sunday with Washington warning of a significant risk to U.S. interests in the region as ally Israel pounded Gaza and clashes on its border with Lebanon intensified. 

Gaza's Health Ministry said 266 Palestinians, including 117 children, had been killed by Israeli air strikes in the past 24 hours in the enclave, to which Israel laid ""total siege"" after a deadly mass infiltration into Israel by Hamas gunmen on Oct. 7. 

🔗 Read the latest on the war at the link in bio. 📷 @YvesHerman2  #Gaza #Belgium #Israel #war #reuters #reutersphotos",10074,1107,True,True,ins_8,0.8234627677282116
Reuters,CygFBOzuuVh,2023-10-17 13:14:44,GraphImage,"A Palestinian with dual citizenship waits outside the Rafah border crossing with Egypt in hopes of getting permission to leave, in the southern Gaza Strip, October 17, 2023. 
 
Israel has vowed to annihilate the Hamas movement that controls Gaza after Hamas gunmen killed 1,300 people, mainly civilians, during a rampage through southern Israeli towns on Oct. 7, the deadliest single day in Israel's 75-year history.
 
Israel has bombarded the Gaza Strip with air strikes that have killed more than 2,800 Palestinians, a quarter of them children, and driven around half of the 2.3 million Gazans from their homes. It has imposed a total blockade on the enclave, halting food, fuel and medical supplies, which are rapidly running out.
 
🔗 Read the latest on the Israel-Hamas war at our link in bio. 📷 @ibraheem_abu_mustafa #reuters #reutersphotos #war #gaza #israel #conflict #rafah",3911,395,True,True,ins_8,0.812748971063427
Reuters,CyeA1hmRphn,2023-10-16 17:59:42,GraphImage,"A wounded donkey sits near houses and buildings destroyed in Israeli strikes, in Jabalia in the northern Gaza Strip, October 11, 2023. 🔗 Read the latest news at our link in bio. 📷Anas al-Shareef #gaza #israel #war #conflict #reuters #reutersphotos",53726,4297,True,True,ins_8,0.5123221209043605
Reuters,CyRAPhZrVCy,2023-10-11 16:44:25,GraphImage,"A man carries a wounded Palestinian girl at the site of Israeli strikes on a house in Khan Younis in the southern Gaza Strip, October 11, 2023.

 Israel formed an emergency unity government as it pounded Gaza to root out Hamas and deployed forces north of the enclave, where militants said they were still fighting after their cross-border assault.

Israel's death toll rose to 1,200 with more than 2,700 wounded after Hamas militants went on a rampage after crossing the border fence enclosing Gaza.

The group's armed wing, the Al Qassam Brigades, said it was still fighting inside Israel on Wednesday. Israel deployed tanks and armored vehicles north of Gaza where the clashes were reported, but had no immediate comment on the Hamas claim.

Retaliatory strikes on Gaza have killed 1,055 people and wounded 5,184, and left around 250,000 homeless. Most of the displaced were in U.N.-designated shelters, with others huddling in the streets.

🔗 Read the latest news on the Israel-Hamas war at our link in bio. 📷 @Ibraheem_Abu_Mustafa #Israel #Gaza #reuters #reutersphotos",6228,604,True,True,ins_8,0.8792901250660943
Reuters,CzcPJyrRHbw,2023-11-09 21:57:43,GraphSidecar,"Israeli air strikes devastated parts of the Jabalia refugee camp in north Gaza, flattening buildings in a densely populated area where at least 195 civilians were killed and scores more are still missing, Palestinian authorities say.
The strikes at the Jabalia camp – the largest of several refugee settlements in Gaza – have fueled international concern at the mounting humanitarian toll of Israel’s campaign.
🔗 Read more at our link in bio.",8429,1953,True,True,ins_8,0.7155597230671408
Reuters,CzcErQkrtQv,2023-11-09 20:26:13,GraphImage,"Israeli troops maneuver near the Israel-Gaza border, as seen from southern Israel, November 9, 2023. 

Israel has agreed to pause military operations in parts of north Gaza for four hours a day from Thursday, the White House said, raising hopes of a respite in more than a month of fighting that has killed thousands and stoked fears of regional conflict.

The pauses, that would allow people to flee along two humanitarian corridors and could be used for the release of hostages, were significant first steps, White House national security spokesperson John Kirby said. 

🔗 Read the latest on the war at our link in bio. 📷 @Evelynpix #Israel #Gaza #reuters #reutersphotos #war #conflict",986,381,True,True,ins_8,0.8169203284069928
Reuters,CzY67UmrXTd,2023-11-08 15:03:18,GraphImage,"Emad El Salot's son mourns his father who was killed in Israeli strikes in Khan Younis in the southern Gaza Strip, November 8, 2023. Air strikes on the Gaza Strip killed a Hamas weapons maker and several fighters, the Israeli military said on Wednesday, as its air and ground offensive targeted the militants' tunnel network beneath the besieged Palestinian enclave.
 
Gaza City, the Hamas militant group's main stronghold in the territory, is encircled by Israeli forces. The Israeli military said troops have advanced to the heart of the densely populated city while Hamas says its fighters have inflicted heavy losses. With the war now entering its second month, UN officials and G7 nations stepped up appeals for a humanitarian pause in the hostilities to help alleviate the suffering in Gaza, where buildings have been flattened and basic supplies are running out. Palestinian officials say more than 10,000 people have been killed, 40% of them children. 
 
🔗 Read the latest on the war at our link in bio. 📷 @MohammedSalem85 #Gaza #reuters #reutersphotos #Israel #war #conflict",2255,733,True,True,ins_8,0.8412772838213934
Reuters,CzUhFhDOpYE,2023-11-06 22:00:33,GraphImage,"Palestinians evacuate the site of Israeli strikes on houses in Maghazi refugee camp in the central Gaza Strip, November 6, 2023. 

Gaza is becoming a ""graveyard for children,"" U.N. Secretary General Antonio Guterres said on Monday, amplifying demands for a ceasefire in the enclave, where Palestinian health authorities said the death toll from Israeli strikes had exceeded 10,000.

Both Israel and the Hamas militants who control Gaza have rebuffed mounting international pressure for a ceasefire. Israel says hostages taken by Hamas during its rampage in southern Israel on Oct. 7 should be released first; Hamas says it will not free them or stop fighting while Gaza is under assault. 

🔗 Read the latest news at our link in bio. 📷 Yasser Qudih #Gaza #reuters #reutersphotos",3493,783,True,True,ins_8,0.8753675100563267
Reuters,CzTz-l5tyA-,2023-11-06 15:26:23,GraphImage,"Anadolu news agency cameraman Mohammed El Aloul mourns at a hospital in the central Gaza Strip after several of his children and siblings were killed in Israeli strikes, November 5, 2023. U.N. agency leaders saying ""enough is enough"" demanded a humanitarian ceasefire on Monday, nearly a month into the war, as health authorities in the Hamas-run enclave said the death toll from Israeli strikes now exceeded 10,000.
 
Israel has rebuffed mounting international pressure for a ceasefire, saying hostages taken by Hamas militants during their rampage in southern Israel on Oct. 7 should be released first. 
 
🔗 Read the latest news at our link in bio. 📷 @MohammedSalem85 #Israel #Gaza #journalism #reuters #reutersphotos",9648,858,True,True,ins_8,0.7955171515028272
Reuters,CzRKeiSLjZF,2023-11-05 14:45:16,GraphImage,"Palestinians gather at the site of an Israeli strike on a house in the Jabalia refugee camp in the northern Gaza Strip, November 4, 2023. 

Palestinian President Mahmoud Abbas demanded an immediate Israeli ceasefire at a meeting with top U.S. diplomat Antony Blinken as Gaza's health ministry said dozens died in a strike on a refugee camp overnight.

Blinken, who dismissed the idea of a ceasefire by Israel for fear it would benefit Hamas, made an unannounced visit to the occupied West Bank as part of an effort to prevent the Israel-Hamas war from spreading. 

🔗 Read the latest news at our link in bio. 📷 Anas al-Shareef #Gaza #Israel #Jabalia #reuters #reutersphotos",3326,504,True,True,ins_8,0.7759090905413494
NYTimes,CyzNO_VvKfI,2023-10-24 23:32:05,GraphImage,"Doug Emhoff, the husband of Vice President Kamala Harris, is the first Jewish spouse of a president or vice president. He has focused on providing comfort to people in pain since the Hamas attack on Israel.

Recent federal data has showed that antisemitism is rising in the U.S., as is hate crime overall. Black Americans and Muslims are disproportionately represented among victims. In an interview on Thursday, Emhoff was asked whether he could use his role — one that is powerful but a world away from the presidency — to help change those numbers.

Tap the link in our bio to read the full interview with @douglasemhoff. Photo by @tjkp",34811,1877,True,True,ins_7,0.8097051340725978
WSJ,Cy1OU9bMKrx,2023-10-25 18:20:19,GraphImage,"The House voted 220-209 Wednesday to elect GOP Rep. Mike Johnson of Louisiana as speaker, elevating a staunch conservative and close ally of former President Donald Trump to the top post after three weeks of Republican infighting doomed other candidates aiming to succeed ousted leader Kevin McCarthy.⁠
⁠
With a speaker now in place, lawmakers can finally get back to work, with many eager to pass aid to Israel and address a looming government-funding deadline next month.⁠
⁠
Read more at the link in our bio.⁠
⁠
Photo: Alex Wong/Getty Images",2948,218,True,True,ins_7,0.8097051823347834
NYTimes,CyydO-PrXiR,2023-10-24 16:35:49,GraphVideo,"Hamas Kidnapping Victim Speaks

One of the four Israeli hostages to be freed from Hamas captivity in Gaza is giving the first public account of her experience. Yocheved Lifshitz, an 85-year-old resident of Kibbutz Nir Oz, told reporters in Tel Aviv that she had “gone through hell.” She said her kidnappers hauled her onto a motorcycle, beat her with sticks and took her through tunnels until they reached a large hall where they’d gathered about 25 people.

The Israeli military said 222 people had been taken hostage during the Hamas attack. Read what we know about them at the link in our bio.",31021,11859,True,True,ins_10,0.9243505292704101
NYTimes,Cyog9C_y6Sd,2023-10-20 19:52:45,GraphImage,"Hamas on Friday released two American hostages, a mother and daughter, who were being held in Gaza. The Israeli military received them at the border and took them to an army base in central Israel to be reunited with family members, according to statements released by Hamas and the Israeli government.

The Israeli Embassy in Washington, D.C., identified the released hostages as Judith Raanan, 59, and her daughter Natalie Raanan, 17. It said they were kidnapped during the attack on Kibbutz Nahal Oz.

Tap the link in our bio to read more about the release of the Americans and to see the latest updates on the Israel-Hamas war.",23006,2049,True,True,ins_10,0.8112457319896993
NYTimes,CyeZO8ySaeX,2023-10-16 21:32:53,GraphSidecar,"Families of those captured or missing because of Hamas’s attack on Israel are experiencing the unbearable anguish of being in the middle of the world’s most complicated hostage crisis in recent memory.

On Monday, the number of publicly known hostages increased to almost 200, up from the 150 that had been spoken of since the beginning of the conflict. Experts say that Hamas has most likely locked them up in a warren of underground tunnels in the Gaza Strip, as the Israeli Air Force bombards the territory and the army prepares to invade. 

Tap the link in our bio to read the accounts of families whose loved ones were captured or missing in the Hamas attack on Israel. Photos by @tamirhasacellphone",106517,9196,True,True,ins_10,0.9279395370335435
WSJ,Cyya0MQtTjz,2023-10-24 16:13:44,GraphVideo,"An 85-year-old hostage released by Hamas said she “went through a hell I could never imagine.”⁠
⁠
Yocheved Lifshitz spent 17 days in captivity after being kidnapped from her home. Her husband is still being held by the militant group.⁠
⁠
Israel’s military said Monday that 222 people were taken hostage on Oct. 7.⁠
⁠
Follow live coverage at the link in our bio.⁠
⁠
Photo: Janis Laizans/Reuters",12974,2733,True,True,ins_10,0.8449928176554755
WSJ,CyobKLcM8R1,2023-10-20 19:02:14,GraphImage,"Hamas has released two U.S. citizens taken hostage in Gaza, according to a U.S. official and another person familiar with the matter. The U.S. official said the State Department had confirmed the release of the two Americans.⁠
⁠
A person familiar with the matter said the two captives were “on their way out of Gaza"" on Friday evening.⁠
⁠
The release is the first time Hamas has released any of the more than 200 hostages taken by militants during the Oct. 7 attack that killed more than 1,400 Israelis.⁠
⁠
Follow live coverage at the link in our bio.",4453,610,True,True,ins_10,0.8781975920265614
Reuters,Cyy4hGPRwyt,2023-10-24 20:33:49,GraphVideo,"Orit Meir, the mother of an Israeli hostage held in Gaza, wept as she described how she saw him looking terrified in a Hamas video and sent him a message of love and support. Reuters obtained the video from the family but could not independently verify its origin and content.
 
Around 220 hostages are estimated to still be in the hands of Hamas. In all, 1,400 people were killed by Hamas fighters on Oct. 7, Israel says. The health ministry in Hamas-ruled Gaza reported that at least 5,791 Palestinians had been killed by Israeli bombardments since the Oct. 7 Hamas attack on Israel.
 
🔗 Read more about the hostage crisis at our link in bio.
 
#Reuters #video #videonews #topstories #topnews #Israel #Israelis #Hamas #Palestinians #Palestinianterritories #Palestinian #Hamasattack #conflict #Gaza #IsraelHamas #IsraelHamaswar #IsraelHamasconflict",3407,1429,True,True,ins_10,0.8714603714818923
Reuters,Cyn-dGpNb0E,2023-10-20 14:51:18,GraphSidecar,"Gunmen from the Palestinian militant group Hamas took at least 200 hostages and killed about 1,400 people during an Oct. 7 dawn raid carried out from the Gaza Strip on communities and military bases in southern Israel. 

Israel has amassed tanks and troops near the perimeter of the enclave and called on Palestinians to evacuate the north of Gaza before an expected ground invasion. Hamas has suggested the hostages could be swapped for approximately 6,000 Palestinians held in Israeli prisons. 🔗 Read more at the link in bio",3193,915,True,True,ins_10,0.8891529751853894
Reuters,CygWnVXuxf2,2023-10-17 15:50:01,GraphVideo,"The family of Mia Schem, a 21 year-old French-Israeli woman seized by Hamas during its surprise onslaught near the Gaza Strip on Oct. 7, appealed for her release after the Islamist group released a video showing her alive.
 
In the footage released by Hamas, Schem, whose injured arm is shown being treated by an unidentified medical worker, identifies herself and asks to be returned to her family as quickly as possible.
 
Israel says 199 hostages were taken to Gaza during the militants’ raid, which killed 1,300 people, the largest number of dead in a single day in Israel’s 75-year history. The video of Schem was the first such footage released by Hamas since the attack and comes ahead of what is expected to be a major ground operation in Gaza by Israeli forces, which have bombarded the enclave for days, killing more than 2,700 Gazans.
 
🔗 Read more at our link in bio.
 
#Reuters #video #videonews #topstories #topnews #Israel #Israelis #Hamas #Palestinians #Palestinianterritories #Palestinian #Hamasattack #conflict #Gaza #IsraelHamas #IsraelHamaswar #IsraelHamasconflict",8909,1885,True,True,ins_10,0.83706349846677
Reuters,CyOrADqOh0P,2023-10-10 19:02:29,GraphVideo,"Scores of Israelis and some foreigners were captured by Islamist Hamas gunmen and taken to Gaza as hostages during the deadly assault on Israel, making the Israeli-Hamas standoff even more unpredictable and volatile. 
 
Here’s what you need to know right now about the Israel-Hamas war.
 
🔗 Read more at our link in bio.
 
#Reuters #video #videonews #topstories #topnews #Israel #Israelis #Hamas #Palestinians #Palestinianterritories #Palestinian #conflict #Gaza",9698,2462,True,True,ins_10,0.8483434392226938
NYTimes,CzUqFAXP8DK,2023-11-06 23:20:16,GraphVideo,"In a rally outside Israel’s Parliament, hundreds demand more action on hostages.

Hundreds of people gathered around the Knesset, Israel’s Parliament, in Jerusalem on Monday to demand again that the Israeli government do more to bring hundreds of hostages home — repeating one word, over and over: “Now, now, now.”

It was the latest rally since 242 were kidnapped after Hamas stormed across the border in an attack that killed at least 1,400 people. The hostages include civilians and soldiers from more than 40 countries.

Tap the link in our bio to read more about the rally in Israel. Videos by @sergeyponomarev",10705,2543,True,True,ins_10,0.8068363618546575
NYTimes,CyoXx5LuEE2,2023-10-20 18:32:35,GraphSidecar,"Like many groups, institutions and families of all kinds in the New York region, Yeshiva University, an Orthodox Jewish school in Upper Manhattan, has been shaken by the war in Israel and Gaza. Members of the university’s men’s soccer team, which has players from four continents and seven countries, spent the first week after the war broke out grappling with their duties as students and athletes amid a flare of heightened emotions.

Practices and games have mostly provided a diversion from the distress, and players said they wanted to show support for Israel as they pursued a spot in the conference final. Tap the link in our bio to read more about the team’s sentiment on the war. Photos by @jonahmarkowitz",20265,1580,True,True,ins_0,0.8148041198371495
WSJ,CzSJ-4QsaWP,2023-11-06 00:00:18,GraphImage,"When movements such as #MeToo or Black Lives Matter came into the national spotlight, companies took broad stands against sexism or racism, issuing forceful statements and organizing candid conversations. The muted discussion around the Israel-Hamas conflict is a sharp turn. ⁠
⁠
Employees are criticizing their companies’ responses as tepid or tardy, and saying they feel as though leaders want to avoid the subject.⁠
⁠
Jewish employees such as Alyssa Bleser, chief legal officer at a cannabis company, say they’re troubled by rising antisemitism and feeling alienated and unsupported by the lack of response from co-workers and bosses. “I would like to see my non-Jewish colleagues and friends speak up,” says Bleser.⁠
⁠
After her 11-year-old daughter was told by a classmate that she and other Jews should die, Bleser emailed her CEO a statement she’d written in support of Israel, suggesting he circulate it among investors. ⁠
⁠
The CEO, Jonathan Morrison, didn’t circulate the statement but later invited Bleser and her husband to discuss the conflict. He says he prefers to show support to his Jewish colleagues one-on-one, adding that it feels more meaningful that way.⁠
⁠
Many company leaders are taking a similar route, given the fraught, complex history between Israel and the Palestinians and the sense that there is no right thing to say. “CEOs, they’re like, nuh-uh, not getting dragged into this one,” says Johnny C. Taylor Jr., head of the human-resources professional association SHRM.⁠
⁠
Speaking out at work, or outside it, can exact a professional toll, workers say. Some people who’ve shared views publicly have lost jobs. Workers from California to Chicago say in interviews that they believed they’ve been reported to their employers for voicing pro-Palestinian sentiment online. ⁠
⁠
Read more at the link in our bio.⁠
⁠
Photo Illustration: WSJ; Pixelsquid, iStock",6495,701,True,True,ins_0,0.8455350710814825
WSJ,CzG5DgEMtMl,2023-11-01 15:01:01,GraphImage,"In a factory in Israel not far from the Gaza border, Jews and Arabs have for years worked side by side making SodaStream seltzer machines for homes around the world. ⁠
⁠
Together, the colleagues feasted at Ramadan and lighted candles for Hanukkah. They visited one another’s homes and attended the weddings and funerals of their co-workers’ family members. Throughout past conflicts in the region, they have called their workplace an “island of peace.” ⁠
⁠
That harmony is now being tested.⁠
⁠
SodaStream’s presence in the region has put it in the middle of controversy over the years. A prior SodaStream factory, located in the West Bank, sparked calls for a boycott of the brand.⁠
⁠
The current factory is in the Negev Desert in southern Israel. The Gaza border is about 20 miles away. Before the Hamas terrorist attacks on Oct. 7, the SodaStream facility had about 1,500 employees, roughly a third of them Bedouin. More than 100 were Palestinians bused in every day from the West Bank. ⁠
⁠
The factory is now operating with about two-thirds of its usual staff, the company said. At least one SodaStream employee has been killed, and one has been taken hostage. Other staffers have lost close family members.⁠
⁠
SodaStream was founded more than a century ago in the U.K. and later moved to Israel. PepsiCo bought the business in 2018. SodaStream has weathered past Israeli-Palestinian conflicts, but this crisis is different from any the company has faced before.⁠
⁠
Read more at the link in our bio.⁠
⁠
Photo: Gil Cohen-Magen/Getty Images",10900,609,True,True,ins_0,0.8452127059692898
NYTimes,CylW4y3JpCQ,2023-10-19 14:27:47,GraphSidecar,"Hundreds of demonstrators descended on a congressional building in Washington on Wednesday afternoon to demand a cease-fire in the Israel-Hamas war, resulting in an estimated 300 arrests and restricting access to Capitol Hill.

The rally was organized by two progressive Jewish groups, Jewish Voice for Peace and IfNotNow, and about 400 of their members assembled inside the rotunda of the Cannon House Office Building, led by about 25 rabbis reading testimonials from Palestinians in Gaza and reciting prayers. Outside, hundreds more chanted, “Cease-fire now” and sang in Hebrew and English.

Demonstrations are not permitted in congressional buildings. About 300 protesters were arrested, organizers estimated, though the Capitol Police would not comment on the number beyond saying on the social media platform X that three were charged with assault on a police officer. Protesters were restrained with zip ties and led into police vans.

Tap the link in our bio to read more from the protest and for the latest on the ongoing war. Photos by @al_drago",165373,4606,True,True,ins_12,0.8816981886588141
WSJ,CyldWq9NnBI,2023-10-19 15:26:33,GraphVideo,"Hundreds of protesters rallied inside an office building on Capitol Hill to call for a ceasefire in the Israel-Hamas War.⁠
⁠
Capitol Police arrested a number of demonstrators Wednesday inside the Cannon House Office Building.⁠
⁠
Follow live coverage of the war at the link in our bio.⁠
⁠
Photo: Amanda Andrade-Rhoades/AP",7036,927,True,True,ins_12,0.8268522121982759
Reuters,CylBGYXsQAE,2023-10-19 11:16:43,GraphImage,"Protesters calling for a cease fire in Gaza and an end to the Israel-Hamas conflict occupy the rotunda of the Cannon House office building, surrounded by a ring of U.S. Capitol police on Capitol Hill in Washington, October 18, 2023. 🔗 Read the latest about the war at our link in bio. 📷 @ernstphotodc #Capitol #protest #reuters #reutersphotos #Gaza #Israel",7531,621,True,True,ins_12,0.8523601645880178
NYTimes,CzZOUg_Ls-e,2023-11-08 18:00:07,GraphVideo,"The House of Representatives voted on Tuesday to censure Representative Rashida Tlaib, Democrat of Michigan and the sole Palestinian American in Congress, formally rebuking her for her statements regarding the Israel-Hamas war.

Twenty-two Democrats joined most Republicans to pass the resolution, which accuses Tlaib of “promoting false narratives” surrounding Hamas’s Oct. 7 attack on Israel and of “calling for the destruction of the state of Israel.” The vote was 234 to 188. Four Republicans voted against censuring Tlaib, while one Democrat and three Republicans voted “present,” declining to take a position.

After the gavel fell, Democratic lawmakers, mostly progressives, surrounded Tlaib on the House floor and embraced her.

Tap the link in our bio to read the full story.",45443,5352,True,True,ins_12,0.5780958585911756
NYTimes,CzUuiFbvyRo,2023-11-06 23:57:59,GraphImage,"Hundreds of protestors, led by the activist group Jewish Voice for Peace, rallied in front of the Statue of Liberty on Monday to call for a cease-fire in Gaza.

It was the latest in a series of protests, vigils and other events that Americans on opposing sides of the conflict between Israel and Hamas have organized almost daily in cities across the country since the beginning of the war. Over the weekend, thousands marched in demonstrations in cities including Cincinnati and Provo, Utah, as the death toll in Gaza continued to mount.

Tap the link in our bio to read more about the protesters at the Statue of Liberty. Photo by @dave_sanders",119154,3139,True,True,ins_12,0.7755473248684824
Reuters,CzpATJQrVQj,2023-11-14 20:58:05,GraphImage,"Tens of thousands of demonstrators gathered in Washington, D.C., on November 14, 2023, for a ""March for Israel"" to show solidarity with Israel in its war with Hamas and condemn rising antisemitism.
 
Streets were closed around much of downtown amid heightened security, as people gathered on the National Mall, many draped in Israeli and U.S. flags.
 
People in the crowd held up signs showing the names and photographs of people kidnapped by Hamas, and chanted ""bring them home."" Other signs included “We have no where else to go” and “civilians who praise the slaughter of Jews are not innocent.”
 
🔗 Read the latest on the Israel-Hamas war at our link in bio. 📷 @LeahMillis #Israel #rally #reuters #reutersphotos #DC #gaza",8078,2208,True,True,ins_12,0.8288938838448193
NYTimes,CyjnjJDPqdQ,2023-10-18 22:14:11,GraphSidecar,"The U.S.’s relationship with Israel burst to the forefront of the 2024 presidential campaign when Hamas attacked Israel this month. The Republican candidates all called for the U.S. to back Israel after the attack, but they differ in their long-term policies — including their support, or lack thereof, for a two-state solution.

Swipe to see where the top candidates stand on the issue, and learn more about their views on other key topics — China, climate change, abortion, economic policy, immigration, the war in Ukraine and the indictments of Donald Trump — by tapping the link in our bio.",35375,3131,True,True,ins_13,0.8388617518718502
NYTimes,Czahn1EOq1j,2023-11-09 06:02:05,GraphVideo,"Third GOP Debate: Haley and DeSantis Take Leading Roles

The third Republican presidential debate on Wednesday devolved at times into brutal personal attacks as the five candidates onstage tried to discuss high-minded issues from the fate of Social Security to the role of America abroad between cutting asides and provocative insults.

The most heated exchange came over the unlikely issue of TikTok. After Vivek Ramaswamy bragged about using the Chinese-owned social media network to broadcast his message, he turned to his adversary, Nikki Haley, and mocked her daughter for using the app.

But the debate did address weighty issues: whether a soaring budget deficit required a higher retirement age for access to Social Security and Medicare, how the U.S. should back Israel against Hamas and Ukraine against Russia, and how a president could immediately address the strain of inflation in everyday life.

Tap the link in our bio to read more from Wednesday’s GOP debate.",8987,2412,True,True,ins_13,0.8388616808176572
NYTimes,CyN331NL5_M,2023-10-10 11:36:13,GraphVideo,"Videos posted on social media and closed-circuit TV footage verified by The New York Times reveal how armed attackers stormed a music festival in southern Israel, killing an estimated 260 people.

Minutes after a rocket alarm sounded in the midst of a D.J. set, gunmen fired on people trying to evacuate the area through the festival’s main road exit. Concertgoers were forced to flee through fields and the surrounding countryside, where many hid for hours. Some of the hostages taken over the weekend were abducted from the festival.

This is a developing story. Tap the link in our bio for updates.",137860,8300,True,True,ins_11,0.8523380415518261
WSJ,CzB29BMsVSU,2023-10-30 16:08:57,GraphVideo,"A mob attacked an airport in the Russian republic of Dagestan on Sunday night in anticipation of a flight arriving from Israel, Russian state-run media said.⁠
⁠
Protesters of Israel’s actions in Gaza stormed through terminals and onto the tarmac of Makhachkala airport searching for passengers on a flight thought to be arriving from Tel Aviv.⁠
⁠
Read more at the link in our bio.⁠
⁠
Photo: Social media/Reuters",10646,1951,True,True,ins_11,0.8523380860809373
